ASV.ID	Taxon
db7bd45f4fbf5d4d0568658ffbd339d6	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
6ac3921f885a23cf9209bd97be7cb7d2	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae
9a56cc0658005a9cf1464dea39efbbbe	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
84ebf714b14b51e26f5a4e8b1ed75696	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
ce6540ac2e142eb391905e45fae48db9	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
57e7d24652c1b0e14cce9e93a9c9b4dc	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
ec3b2267156aadc415ffd19186aebf99	Eukaryota
d66edfee4b0743820e4ed32239d3ef84	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
c66b7839365d70b5a3741d893d26a610	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Mataza-lineage;Mataza;Mataza_hastifera;
2ab8e0be090b41a1e6ea6fd27630c948	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
a120834ef624ec03b19073ac1f9cbdb7	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
7232bdc136217e4a70b799eeda20189d	Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pterosperma;Pterosperma_cristatum;
78097fff2a7689c585f8e9dfb6d0ae39	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
ce1acfc835f03e767f82a591e1f55c0b	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
7a82447dabb594ab56628aed60f94fec	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus
53d17e8a48e7c28258924603fd5d3cc1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
4152f7c0795c89e17946595029c3c4b6	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
f50c0734cb492bd435c78abfc88452fc	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae
987f23ac225cb4b569a7804e626a9d6c	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoeca_Group_H;Stephanoeca_paucicostata;
cf1519c209f75146caab236b958822ad	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_bravo_B1;
490bed2952bb51d4f246588cdda0b696	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
f547e007a783e32609e8abae7d41a45e	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
980c805d04a0045de50c6d1fe6da78e3	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
9850b03240611275839ba55000691c42	Eukaryota;Opisthokonta
94027781427030d4a8ad9da63c8932c8	Eukaryota;Stramenopiles;Ochrophyta
3f3d08be532809b40afd62ffdaac0402	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
5d0b3bc300c314048ab5e1b4aa3eb13f	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
f478aaf7c627891bcde29eacdfc5201f	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
ca9fcc64966d1be199a4466e856ce6ad	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas;Cryothecomonas_sp.;
c881ea57b4cdf8c5d884a534a01ff611	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_delicatula;
48cc867f6a69df8ff64cf295ed3b123d	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae
55f55077be92b515e82ea9249521c3dd	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Polykrikos;Polykrikos_kofoidii;
831cb8bd7669609d11640105acf8abc9	Eukaryota;Stramenopiles;Sagenista;MAST-7;MAST-7B;MAST-7B_X;MAST-7B_XX;MAST-7B_XX_sp.;
df10b614fdefc87816fb2837d3a45ddd	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Dictyochales;Dictyocha;Dictyocha_octonaria;
8b9ec955c8468e0cfce94518595a298b	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia;Pseudo-nitzschia_granii;
1db823f594f1906b916e96d6e54667e4	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
8095d24f0f1de3a6d706b0bcd4058639	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas
a8bc78cf3354bbb982dd6d7f01a0cccc	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae
4c7a81d327c30f086483a046e0f699ee	Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas;Pyramimonas_obovata;
801ab1ffe871394876338feebea276db	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida_X;Cryomonadida_XX;Cryomonadida_XX_sp.;
a5695af94cd82a628091995f0e0b7748	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Detonula;Detonula_pumila;
6a6fbf4785d5b152e784679dd0ad4868	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
f4996d74f31f1028c41c87de4411f1cb	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Pelagostrobilidium;Pelagostrobilidium_neptuni;
030f48e58546727bfa72696aff28e21a	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
900623a8e62848e046d15daccb794710	Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicosoeca;Bicosoeca_vacillans;
a43d488842d16b64224d877d750beb1a	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
9fbe61f97e519106daccf3f9738e0bb4	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae
9454d8708ce28240715a34ebeab2ff09	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagophyceae_X;Pelagophyceae_XX;Pelagophyceae_XXX;Pelagophyceae_XXX_sp.;
428dca154e3164a0c93541b026720cca	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X
74481383f82f07dfe0915929d0177798	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Asterionellopsis;Asterionellopsis_glacialis;
b99e4bee8c1c3f7a4afe0ea6ca839649	Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Tiarina;Tiarina_sp.;
3f46e65dcd834ccea60d36539f3fa81d	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas
56add70bd38402a9661986ee11fec6ba	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Biecheleria
5f5466a01683d6bc1257f04c9e75d672	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas
6a5b1ad3c07e3ae1b0ef74a9412bef2d	Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas
68779e10d9a55d13c7e61445f79ca9f3	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
4dbf53e188c325f8c6b6663be6bff630	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Guinardia
c76125bf3ca893e81411e80d37074cfb	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Polykrikos;Polykrikos_kofoidii;
13d4d7cbc18797ef714853be0e7b28d3	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_amphioxeia;
5e3c323426281e559c86b03db6f30399	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia
7fd199832f40ea881536d4b7710ea859	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_commoda_A2;
9292ab717c0c44a25c5bb6b8727a79c2	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Heterosigma;Heterosigma_carterae;
68ac86a360ea47527bb7091bc1834682	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Eucampia
96640eddbde163f8f0b3278b40d44b4d	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
b21dd0d7a820d21eecfc1a2f6d0bf5b4	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Eucampia
12e178084fa43424926518dbd5669032	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae
729a1c4823c88a6b697b06c28db58df8	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
71396e7d5a4b597168dc7b217173ba2d	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
9d9858c5a517cb1ad24df5e572c7c6f5	Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Tiarina;Tiarina_sp.;
7e8a818f0e4dd71eaadbc3901c9e73f7	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa
095f3e42d8cec4bee129c2b4116fca17	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
0b76063222938e40b9b902f9be5dd85c	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia;Pseudo-nitzschia_granii;
e090f7a6f57ba953982687824090c8e3	Eukaryota
e78ebe98b39b967e4db3423aa527e5d5	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
8a73cdbd13e8fc6d860d8db8f3383883	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
926a5fa114ed3a70f9e326baa4a3f084	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Eucampia
06368ddace099d892123ca53b8155ddd	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae
c014fcc6fb21246f8f95cf29692dbbaf	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X;Novel-clade-2;Novel-clade-2_X;Novel-clade-2_X_sp.;
9c45ed900a7712ac28c01645684f491a	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa
0ece9c6cfdb35b4662d98d8156ae8f2e	Eukaryota;Alveolata
2d049f9925bc2e3f3729f266851eebd1	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;
9f69e962069374eac5fbe9b3b11d4531	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus
a04c872af25b387a5c73ca52abb94012	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
73942c946195f348fa234355d392cbde	Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;
64ee069c04f646402a45ad1e0de6981b	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
c8e6c2740a97b3b6cfbf6893dc79c234	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
55d05c8cb1a38b2b5a6d71edbe8c67ae	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
5c2b964cd70957d023c059ff0a475207	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Biecheleria
62139d6d9de6102bf37868e9892391b9	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;
26dda303eda565c8d4d5ed4d07b184a1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
b861353d4ee3ec86bde5970a0d2c16f8	Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae
3113c752ecd6c0ac57a6e6da1d474e3c	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
9ee60cb5faeb41663f1d47573246f081	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
b612c1c0d3c225af5a4f078c1e4c8782	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;TAGIRI1-lineage;TAGIRI1-lineage_X;TAGIRI1-lineage_X_sp.;
22643af2846900a52e44ba0b2003c14d	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Asterionellopsis;Asterionellopsis_glacialis;
5f656d83b356cef28274934f9dbe5b6b	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
d491ab9fc389d6aa4a6f864e5a24e799	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
8c7f1b2c5b01f1c2ae0574ac74240a36	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
8d402e1e9d2e845dd7025ce6661e2388	Eukaryota
8267ee16452d78f7c8a0803744b1cd79	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae
6159e1d98cbf8839479d170506d0b409	Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia
a693893405d4c7b5c7ca2e4f1206c737	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa
2c60dc1e6ad4fad2265dbca74479560e	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
6feeca0d771a1e53fd3b7b0db3c8e08b	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
0a8275bcf5621f3a660486b51522992d	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Pelagostrobilidium;Pelagostrobilidium_neptuni;
9e077c758711852db80e4ca898f303a0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_I;Pelagostrobilidium;Pelagostrobilidium_neptuni;
081b6e11ec275cd2245160e039d73e70	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonema-Group-1;Telonema_subtile;
124dd4596d54847674cf910f35415ae7	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Florenciellales;Pseudochattonella;Pseudochattonella_farcimen;
dd163262fa437c5dea7723524a5494de	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
3371c2bbf2b0d8d0c4c50b9be265d8b9	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales
bb1181a911658a7adc06ab32b2b52555	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Dicrateria
44115ae3f12c319266cc3d8aa4bb89b9	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
33c7bec40865c5e33c74a26548ad1bf9	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia;Pseudo-nitzschia_granii;
c887e523f68aafa63e07402a63df6b61	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
be9d1422e05b0f1d7894bbf05170d16e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_delicatula;
7cade97fe69e815ef25838accddab0df	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
d4430d4d8071cf535b5265adfcec895e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
77275228e8375519df154ac1d39fd955	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
d20c3fc42c514c2b288e7832a6f3c3aa	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X;Thalassomyxa;Thalassomyxa_sp.;
b435ae1731d594ebd5591067e41f0650	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium
5515dbd94c3337a45651c4e3392e72fc	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;
d4960da53caa4eaed8a7ede2d060a435	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae
9f43e5b9140075dffec607c215c7786b	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
ced607bb782b3ae39091f5a84cbef7b8	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
46c4eccf00cf736e4dd6567502452626	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
2bacf0ec59bba92bf9c85b5d5e51fcbc	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
117db13bb1756154cb3fcb83a5f792dd	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae
793e54e77de2153956b139f39b9f39fc	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
730b353ba243952abada54b14362a66e	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
ecaffb3bcfd19e9a65038a62486ddfc1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
4eaddf6da0c76e87678e1a0ab6589045	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_lorenzianus_2;
98ce0e6ee9f1eb6d8f9f4a0e8f633a4c	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium
5dde22154c0288c65da7272ac042064c	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
9d7a1b61e9f3bab3ee7d28afac0878b8	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Leptocylindrus;Leptocylindrus_minimus;
d8f4030bf82b873a577df603c93ff795	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X
a9a9c38b64404235ab2c01f839c341ba	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix;Dolichomastix_tenuilepis;
c17d6d8423ce88257fa9f5e9ff8daf39	Eukaryota;Opisthokonta;Choanoflagellida
fea3ce753154d516a9cd47764e29b7b6	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
bbf22761f8ee6b54946103749b1a10d3	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Polykrikos;Polykrikos_kofoidii;
93cde46a940aac39010ca5db0ec2caa4	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Eucampia
917764054369e2f249e02dde5fa2d8c6	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3_X;Dino-Group-II-Clade-3_X_sp.;
6b4679edb4179bf71c55b002cd20c471	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus;Ostreococcus_tauri;
cfa5681b5c99ff51a4d6e56211615a9d	Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae
ce251450f6770ef5a263a0b7252e20db	Eukaryota
cb7570df64b0ab7661afbc0131db34dd	Eukaryota;Stramenopiles;Ochrophyta;Synurophyceae;Synurales;Synurales_X
64436ea9c6d90bdeabc198d11687d3ef	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
28a46491f11c878838a6b8e7a79c3203	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Dictyochales;Dictyocha;Dictyocha_octonaria;
a4a00d3a60607ecc043a4b77fef72e2e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
f878d0dcea3cc884b36962520cf236c4	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia;Pseudo-nitzschia_granii;
8753033a3d1e6618be921f7aafba2cf2	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage
20c59a8d812515458d036b420ff259f2	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Dictyochales;Dictyocha;Dictyocha_octonaria;
570816c066f8258bdf3f83d95d23373b	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X;Novel-clade-2;Novel-clade-2_X;Novel-clade-2_X_sp.;
971af2c9486235af8f8a98f2fd8271a9	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae
d5b7ce7c21aaee5ba5f77cbd07464a46	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Heteromastus;Heteromastus_filiformis;
249ef8bfb909e6af2b1d6338a761150c	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
ec4c97d5a9c8ae97fb129b2702446f2c	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_curvisetus_1;
d76eba20a9035ecec339220fc120c77a	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida
fe5fa5476f5ff49d2faed913f949625d	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
1563955936433f4004c54501e63be222	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-H;Chrysophyceae_Clade-H_X;Chrysophyceae_Clade-H_X_sp.;
599336cade73d632eabffa2cd13d5904	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;
75a301a043de42d0e6712d8b5e5c87a6	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Polar-centric-Mediophyceae_X;Polar-centric-Mediophyceae_X_sp.;
92f1f5ff3aa0743ac3fdc12605a328eb	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
1b55d3f4b024c746eb3c56095f644103	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
be95b0b79f172752298d3862a75a7252	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X
b88988d91231fc16256b279721da3a26	Eukaryota
72f693369b363333f7c81d076efbbb2e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_delicatula;
ec2577e644c1a26e072991869c1e6086	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;
46715d0ece3693bd162fa7b80e5f5798	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
724ecded8a20f9dcabf42e2f9c0c1d04	Eukaryota
4cf5a6f840160d4dc188d42e9977dadf	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia;Pseudo-nitzschia_granii;
b91e61fd400802fb81e913cd431cf608	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Polykrikos;Polykrikos_kofoidii;
136d7e2161cfedc5e8b71bf1613bbf05	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_delicatula;
186653d938a839ba85af6f561139cf69	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
4dd5408cabceab8846321d7d156258dc	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
